This file was created by CMPT_BETA_RETS using the 202112 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on BETA.

The portfolios are constructed at the end of June. Beta is estimated using monthly returns for the past 60 months
 (requiring at least 24 months with non-missing returns). Beta is estimated using the Scholes-Williams method.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
196706,    307.46,    513.12,    296.15,    325.37,    115.09,    181.72,    541.46,    536.30,    489.93,    271.24,    320.88,    296.55,    352.62,    122.25,    110.07
196707,    485.06,    329.99,    422.41,    194.15,     97.49,    453.29,    526.27,    259.74,    396.41,    449.84,    394.02,    201.72,    187.75,    119.08,     82.72
196708,    495.95,    351.57,    445.84,    208.06,    105.65,    454.72,    549.45,    275.99,    422.54,    479.86,    410.63,    215.65,    201.66,    126.96,     91.11
196709,    489.12,    352.68,    445.15,    207.96,    104.82,    446.09,    546.04,    277.45,    422.81,    483.29,    405.90,    214.55,    202.37,    126.66,     89.96
196710,    500.37,    358.88,    469.21,    214.64,    109.09,    451.59,    564.26,    275.93,    435.16,    503.05,    434.37,    221.21,    209.03,    132.71,     93.03
196711,    486.36,    347.58,    462.51,    207.53,    106.11,    434.10,    554.81,    264.10,    425.28,    478.91,    445.71,    209.79,    205.58,    130.14,     89.67
196712,    492.89,    351.89,    461.30,    209.05,    105.86,    437.65,    565.46,    266.81,    431.03,    470.87,    451.46,    215.17,    203.84,    128.09,     90.66
196801,    505.68,    366.73,    478.75,    219.94,    111.71,    448.31,    582.04,    283.50,    443.02,    488.14,    469.01,    231.43,    210.20,    134.56,     96.20
196802,    502.10,    354.73,    458.20,    206.61,    103.82,    450.42,    570.55,    279.71,    423.49,    475.15,    440.63,    220.22,    194.87,    124.52,     90.07
196803,    490.58,    342.34,    443.46,    197.57,     97.09,    438.92,    559.46,    271.15,    407.60,    459.26,    426.99,    211.46,    185.59,    116.20,     84.37
196804,    489.68,    343.15,    450.62,    199.66,     99.04,    436.57,    559.91,    269.40,    410.75,    458.65,    442.34,    212.25,    188.81,    119.10,     85.60
196805,    512.19,    374.22,    501.18,    225.74,    114.46,    455.81,    586.73,    291.10,    450.41,    510.07,    492.12,    239.62,    213.86,    135.85,    100.05
196806,    516.92,    386.28,    518.15,    236.33,    122.24,    459.93,    592.91,    303.19,    461.81,    518.19,    518.11,    254.97,    220.41,    145.77,    106.28
196807,    697.13,    572.45,    418.24,    218.28,     83.40,    825.47,    567.00,    520.24,    622.19,    533.84,    313.48,    259.62,    183.72,    110.71,     67.05
196808,    709.91,    551.26,    401.37,    207.96,     80.04,    850.14,    566.72,    497.96,    602.37,    513.86,    299.43,    247.83,    174.25,    106.39,     64.23
196809,    710.83,    560.16,    409.19,    215.39,     81.36,    852.06,    565.59,    509.61,    608.30,    525.30,    304.78,    257.26,    179.63,    108.23,     65.19
196810,    733.49,    582.15,    432.28,    228.28,     87.48,    877.95,    585.93,    534.03,    627.97,    557.03,    321.64,    272.08,    190.91,    115.66,     70.62
196811,    749.41,    580.89,    440.83,    230.88,     87.50,    902.85,    593.78,    528.75,    631.58,    576.42,    322.30,    275.06,    193.19,    117.59,     69.76
196812,    794.06,    614.31,    459.04,    245.04,     96.56,    958.32,    626.25,    549.15,    678.09,    587.42,    346.20,    294.54,    203.09,    128.89,     77.66
196901,    765.42,    596.23,    447.36,    236.87,     94.35,    912.70,    612.77,    537.34,    654.29,    574.37,    335.81,    286.36,    195.49,    125.60,     76.07
196902,    767.78,    585.50,    445.67,    232.80,     94.14,    919.33,    610.70,    536.14,    633.80,    574.61,    333.26,    282.66,    191.39,    126.07,     75.58
196903,    724.25,    563.47,    424.62,    217.02,     84.34,    874.89,    566.97,    516.32,    609.93,    552.19,    313.41,    265.66,    176.16,    114.17,     66.84
196904,    745.80,    589.43,    441.51,    221.41,     86.58,    901.23,    582.30,    532.90,    645.54,    575.81,    325.28,    269.19,    180.81,    117.37,     68.60
196905,    757.79,    609.59,    448.94,    221.61,     89.25,    920.07,    587.09,    554.92,    663.87,    585.90,    328.89,    270.60,    179.97,    121.67,     70.52
196906,    764.83,    598.75,    452.53,    219.60,     89.03,    928.74,    592.42,    545.76,    650.96,    589.62,    330.78,    269.68,    176.79,    123.23,     69.25
196907,    816.36,    673.12,    271.30,    165.13,     79.43,    995.60,    639.72,    867.51,    445.36,    308.88,    236.65,    194.22,    134.20,    101.68,     65.55
196908,    766.08,    635.41,    254.45,    152.02,     71.62,    937.11,    597.53,    815.65,    424.23,    292.23,    219.39,    180.14,    121.93,     93.67,     57.88
196909,    788.92,    667.90,    267.09,    160.63,     78.31,    959.05,    620.03,    854.85,    447.22,    308.85,    228.61,    191.01,    128.11,    102.21,     63.46
196910,    755.07,    657.57,    265.06,    156.13,     76.69,    913.43,    597.87,    838.30,    442.62,    306.76,    226.63,    185.84,    124.32,    100.30,     62.01
196911,    791.03,    694.30,    279.54,    169.08,     83.77,    953.91,    630.55,    877.96,    475.58,    327.22,    235.60,    199.66,    136.35,    107.45,     69.00
196912,    764.51,    673.78,    272.55,    163.31,     79.50,    912.69,    615.22,    848.82,    463.73,    322.02,    227.28,    195.51,    128.84,    103.41,     64.62
197001,    754.01,    669.59,    264.82,    157.17,     75.39,    889.67,    616.30,    838.91,    464.84,    315.19,    218.74,    188.55,    123.58,     98.23,     61.09
197002,    703.59,    623.28,    243.51,    143.36,     67.61,    835.46,    569.72,    781.15,    432.10,    288.86,    201.73,    174.23,    110.30,     87.74,     55.02
197003,    748.66,    652.48,    256.44,    151.46,     71.21,    885.22,    610.01,    813.93,    458.23,    302.31,    214.19,    181.14,    119.69,     92.88,     57.60
197004,    752.78,    656.04,    257.27,    149.15,     68.10,    897.94,    605.40,    819.16,    456.68,    302.35,    215.74,    178.51,    117.71,     89.29,     54.82
197005,    691.16,    597.27,    228.17,    130.72,     54.92,    823.57,    556.73,    746.36,    415.04,    267.41,    192.28,    158.03,    101.29,     74.65,     42.69
197006,    664.33,    556.59,    207.03,    117.89,     49.47,    810.48,    517.06,    697.14,    384.80,    240.12,    176.77,    142.14,     92.04,     67.65,     38.10
197007,    710.99,    456.19,    182.63,     74.70,     43.83,    759.39,    664.65,    470.43,    440.47,    203.89,    164.76,     89.21,     61.28,     57.92,     34.47
197008,    764.89,    483.79,    197.71,     82.02,     47.09,    827.59,    704.85,    507.12,    458.02,    224.65,    175.09,     97.57,     67.57,     62.39,     36.85
197009,    787.89,    508.22,    207.13,     88.40,     51.77,    851.67,    726.82,    531.77,    482.20,    231.78,    186.43,    103.89,     74.01,     67.54,     41.08
197010,    798.77,    530.44,    220.41,     95.83,     60.56,    850.21,    749.53,    546.93,    512.34,    239.97,    203.89,    111.98,     80.82,     77.15,     49.29
197011,    798.91,    525.07,    213.08,     89.25,     55.08,    850.19,    749.81,    538.77,    510.02,    234.43,    195.04,    104.83,     74.93,     71.72,     43.76
197012,    842.64,    551.79,    223.46,     93.59,     56.22,    898.26,    789.00,    570.59,    531.42,    248.43,    202.52,    109.73,     78.92,     72.65,     44.95
197101,    885.71,    587.91,    239.81,    100.97,     60.15,    936.52,    836.71,    607.69,    566.17,    271.08,    213.93,    117.25,     86.11,     78.01,     47.81
197102,    913.91,    611.24,    257.97,    111.36,     68.08,    977.66,    852.89,    631.99,    588.43,    287.59,    233.61,    129.10,     95.08,     88.28,     54.04
197103,    918.61,    623.04,    263.77,    113.62,     70.25,    975.49,    864.57,    637.44,    607.10,    293.48,    239.20,    131.36,     97.34,     90.34,     56.35
197104,    943.27,    649.67,    276.92,    120.54,     75.85,    995.17,    893.96,    658.88,    639.47,    302.62,    255.68,    136.88,    105.39,     97.82,     60.78
197105,    962.52,    675.44,    291.66,    129.61,     79.93,   1002.66,    924.38,    694.98,    653.80,    317.99,    269.64,    144.62,    115.24,    104.64,     62.95
197106,    925.48,    640.57,    282.35,    125.52,     76.27,    954.35,    898.05,    663.73,    615.26,    305.60,    263.05,    138.82,    112.79,     99.01,     60.62
197107,    930.45,    664.55,    251.48,    133.62,     68.68,   1051.07,    818.98,    767.69,    569.04,    303.61,    201.35,    152.03,    116.22,     78.60,     60.56
197108,    906.13,    639.72,    239.89,    125.17,     62.51,   1034.81,    787.21,    740.36,    545.36,    291.62,    190.14,    142.64,    108.65,     73.63,     53.45
197109,    909.15,    675.51,    254.27,    131.45,     67.93,   1025.40,    801.73,    789.90,    568.27,    305.98,    204.54,    148.84,    115.02,     80.22,     57.92
197110,    905.77,    671.71,    250.85,    131.19,     66.53,   1018.81,    801.30,    785.40,    565.12,    300.44,    203.18,    148.43,    114.90,     79.44,     56.01
197111,    885.56,    645.45,    234.22,    122.62,     61.92,   1006.77,    773.55,    753.13,    545.17,    278.01,    192.12,    137.53,    108.45,     74.38,     51.71
197112,    886.87,    646.12,    231.76,    121.61,     60.79,   1000.40,    781.96,    748.13,    549.92,    273.99,    190.93,    136.83,    107.23,     73.32,     50.53
197201,    954.28,    706.95,    256.43,    134.23,     68.60,   1070.79,    846.61,    809.07,    609.41,    302.02,    212.12,    150.97,    118.49,     82.01,     57.57
197202,    960.49,    719.73,    265.47,    142.58,     75.69,   1076.63,    853.16,    808.33,    635.11,    311.30,    220.91,    160.15,    126.06,     88.29,     65.31
197203,    975.73,    739.61,    275.11,    149.91,     79.08,   1083.17,    876.45,    836.77,    646.81,    326.44,    225.77,    166.09,    134.77,     92.15,     68.20
197204,    975.24,    759.78,    277.48,    149.36,     79.44,   1071.88,    886.60,    857.45,    665.89,    331.10,    225.66,    162.32,    137.12,     92.87,     68.24
197205,    980.63,    759.53,    281.32,    152.69,     79.31,   1071.45,    897.33,    854.24,    668.48,    335.09,    229.36,    163.46,    142.47,     92.53,     68.29
197206,    999.67,    767.32,    287.83,    154.17,     79.37,   1084.04,    921.75,    850.63,    686.72,    346.81,    231.16,    163.07,    145.68,     92.64,     68.31
197207,   1173.95,    637.49,    239.39,    155.07,     63.07,   1046.51,   1297.81,    957.15,    346.20,    253.41,    226.59,    196.14,    121.07,     73.77,     54.30
197208,   1189.54,    638.32,    237.84,    150.58,     59.95,   1064.70,   1311.72,    961.35,    343.95,    252.48,    224.38,    194.20,    114.67,     70.42,     51.30
197209,   1234.92,    659.96,    246.95,    153.40,     59.62,   1121.28,   1346.14,    989.37,    359.80,    261.62,    233.47,    198.68,    115.98,     70.12,     50.98
197210,   1242.79,    652.85,    241.64,    147.64,     57.52,   1130.68,   1352.51,    980.64,    354.16,    258.78,    225.80,    192.46,    110.45,     68.07,     48.82
197211,   1268.85,    650.97,    240.79,    148.30,     56.40,   1168.08,   1367.47,    970.37,    359.92,    258.71,    224.24,    194.04,    110.19,     66.32,     48.26
197212,   1321.54,    678.62,    252.39,    158.04,     59.75,   1214.54,   1426.27,   1006.70,    379.66,    271.91,    234.34,    208.24,    116.21,     70.88,     50.62
197301,   1343.19,    686.66,    252.83,    158.38,     58.12,   1229.83,   1454.14,   1019.16,    381.87,    269.97,    236.90,    212.23,    113.33,     69.82,     48.50
197302,   1324.22,    690.27,    237.72,    146.47,     53.09,   1224.80,   1421.53,   1045.61,    366.85,    253.81,    222.68,    198.84,    102.66,     64.60,     43.59
197303,   1269.28,    671.08,    224.03,    136.88,     47.68,   1171.66,   1364.82,   1023.61,    348.29,    239.46,    209.61,    184.37,     97.14,     58.14,     39.00
197304,   1272.61,    667.19,    217.80,    133.49,     46.55,   1184.01,   1359.32,   1012.02,    351.45,    234.67,    202.05,    180.55,     94.12,     56.53,     38.21
197305,   1242.84,    632.54,    202.69,    124.49,     42.32,   1175.54,   1308.71,    953.04,    335.50,    223.14,    183.59,    169.92,     86.88,     51.95,     34.31
197306,   1222.98,    627.59,    194.57,    116.75,     37.88,   1171.83,   1273.05,    940.93,    333.60,    214.55,    175.90,    160.79,     80.49,     47.21,     30.10
197307,   1102.17,    669.14,    156.29,    103.47,     41.81,   1094.59,   1109.80,   1084.35,    301.58,    160.85,    152.20,    135.61,     75.14,     54.58,     32.25
197308,   1123.78,    705.63,    176.79,    114.78,     49.23,   1112.04,   1135.60,   1143.19,    320.96,    180.71,    173.28,    148.80,     84.79,     63.20,     38.77
197309,   1082.99,    689.27,    172.92,    109.00,     46.88,   1063.46,   1102.78,   1103.33,    321.21,    176.81,    169.41,    142.32,     79.51,     60.25,     36.83
197310,   1127.60,    711.19,    189.72,    119.08,     52.68,   1108.12,   1147.35,   1112.33,    354.62,    193.84,    186.03,    153.79,     88.37,     66.56,     42.23
197311,   1125.14,    721.61,    189.70,    116.09,     51.40,   1131.91,   1118.33,   1129.59,    359.22,    194.75,    185.17,    147.85,     87.77,     65.09,     41.11
197312,   1019.16,    641.26,    155.87,     93.95,     39.09,   1032.59,   1005.65,    999.24,    321.49,    159.54,    152.58,    119.93,     70.78,     49.91,     30.88
197401,   1044.14,    645.02,    158.43,     93.05,     39.15,   1061.14,   1027.03,    995.55,    333.87,    158.28,    158.57,    117.03,     71.60,     50.50,     30.46
197402,   1022.25,    649.64,    162.88,     97.46,     43.03,   1019.27,   1025.26,   1010.55,    327.47,    162.25,    163.45,    123.51,     74.25,     54.72,     34.09
197403,   1015.37,    644.56,    164.21,     97.91,     44.27,   1014.33,   1016.43,   1001.12,    326.27,    164.34,    164.09,    124.07,     74.60,     56.76,     34.71
197404,    997.88,    629.01,    159.65,     94.99,     42.69,    994.25,   1001.55,    979.39,    316.24,    159.02,    160.22,    119.42,     73.22,     54.88,     33.37
197405,    955.27,    604.20,    151.68,     90.79,     40.68,    953.55,    957.01,    942.16,    302.51,    152.35,    151.08,    114.65,     69.64,     52.80,     31.44
197406,    929.13,    588.31,    143.10,     83.59,     38.40,    913.19,    945.40,    916.77,    291.76,    145.11,    141.27,    104.32,     65.22,     50.31,     29.34
197407,    944.34,    481.73,    132.51,     76.57,     30.78,   1108.64,    773.72,    787.34,    226.27,    140.27,    124.83,     87.49,     66.58,     37.84,     25.25
197408,    879.11,    444.94,    123.24,     70.69,     27.84,   1038.26,    713.83,    721.47,    214.02,    133.01,    113.65,     81.95,     60.37,     34.14,     22.91
197409,    796.38,    404.32,    111.75,     65.04,     25.63,    950.31,    636.53,    662.20,    190.30,    120.38,    103.33,     76.01,     54.94,     30.90,     21.49
197410,    712.61,    355.54,     97.95,     56.82,     22.89,    854.31,    565.46,    581.16,    168.30,    106.20,     89.91,     66.28,     48.15,     28.38,     18.57
197411,    842.43,    407.34,    114.47,     62.47,     25.29,   1010.35,    668.05,    655.82,    200.07,    121.20,    107.98,     74.69,     51.28,     30.73,     21.01
197412,    799.41,    390.32,    108.82,     59.86,     24.09,    962.00,    630.57,    622.73,    195.43,    116.57,    101.41,     71.57,     49.09,     29.01,     20.22
197501,    785.80,    380.36,    102.79,     56.93,     22.23,    954.14,    610.98,    607.42,    188.96,    110.47,     95.46,     68.97,     45.85,     27.17,     18.38
197502,    864.86,    439.31,    121.35,     69.45,     29.44,   1030.60,    692.74,    700.26,    218.19,    130.53,    112.58,     81.42,     58.39,     35.74,     24.53
197503,    905.71,    467.38,    128.13,     73.84,     31.79,   1084.23,    720.32,    752.08,    226.14,    136.34,    120.26,     86.87,     61.86,     39.01,     26.20
197504,    908.27,    484.30,    135.79,     80.69,     35.23,   1076.13,    733.96,    774.83,    238.11,    143.79,    128.12,     93.88,     68.57,     42.16,     29.85
197505,    948.97,    499.64,    145.11,     85.66,     37.96,   1111.38,    780.32,    793.05,    251.01,    152.91,    137.63,     99.70,     72.72,     46.45,     31.36
197506,   1001.44,    517.00,    151.20,     92.90,     40.48,   1183.16,    813.89,    816.89,    262.88,    160.47,    142.36,    107.77,     79.19,     49.50,     33.48
197507,    305.32,    335.41,    173.22,     90.46,     42.00,    310.34,    297.34,    294.08,    378.61,    190.46,    155.12,    108.89,     75.47,     57.23,     30.86
197508,    290.73,    312.32,    162.14,     84.14,     38.84,    296.30,    281.90,    277.74,    348.56,    179.71,    143.69,    100.59,     70.77,     53.04,     28.49
197509,    284.80,    305.80,    156.75,     79.80,     36.65,    288.38,    279.11,    270.22,    343.20,    173.17,    139.50,     95.57,     66.98,     49.97,     26.91
197510,    275.47,    297.03,    148.93,     75.86,     34.99,    282.09,    264.97,    261.75,    334.23,    165.51,    131.48,     91.08,     63.49,     47.44,     25.87
197511,    287.43,    319.27,    158.24,     80.45,     37.18,    293.02,    278.57,    277.05,    363.79,    174.54,    141.07,     96.09,     67.69,     50.50,     27.37
197512,    292.01,    331.40,    163.42,     83.42,     38.92,    296.93,    284.25,    286.75,    378.49,    180.01,    145.84,     99.42,     70.45,     54.01,     27.78
197601,    292.50,    325.37,    161.04,     81.65,     38.08,    297.85,    284.09,    282.35,    370.62,    177.29,    143.82,     97.65,     68.61,     52.13,     27.60
197602,    322.17,    363.44,    186.05,     95.35,     45.63,    322.19,    322.14,    311.78,    417.61,    202.18,    168.99,    111.99,     81.83,     61.14,     34.12
197603,    316.13,    361.84,    191.34,     98.30,     48.68,    315.10,    317.75,    309.31,    417.11,    208.44,    173.25,    114.69,     84.97,     64.12,     37.21
197604,    326.32,    375.53,    194.28,     99.42,     49.52,    326.89,    325.44,    322.39,    431.96,    212.64,    174.81,    115.81,     86.13,     65.42,     37.75
197605,    329.40,    367.42,    193.20,     97.64,     47.40,    332.07,    325.28,    320.55,    416.90,    212.07,    173.12,    113.81,     84.41,     63.29,     35.75
197606,    327.81,    360.36,    189.99,     96.35,     46.07,    333.01,    319.77,    314.76,    408.22,    209.96,    168.69,    111.55,     83.92,     61.86,     34.43
197607,    342.85,    404.10,    185.91,    100.68,     39.69,    348.77,    334.26,    350.92,    454.22,    210.98,    165.09,    101.44,     99.96,     52.67,     30.54
197608,    343.47,    400.77,    184.80,     99.94,     38.64,    351.95,    331.19,    347.54,    451.22,    211.30,    162.81,    100.88,     99.04,     51.58,     29.53
197609,    344.82,    401.36,    181.91,     97.57,     37.41,    355.02,    330.11,    345.95,    453.56,    206.67,    161.38,     98.04,     97.12,     50.34,     28.30
197610,    358.97,    407.75,    184.65,     99.63,     38.12,    372.78,    339.20,    355.69,    456.79,    208.78,    164.78,    101.03,     98.29,     51.03,     29.05
197611,    354.95,    399.27,    180.07,     96.82,     36.26,    371.04,    332.04,    347.90,    447.67,    204.17,    160.18,     98.25,     95.45,     48.66,     27.54
197612,    356.04,    394.16,    180.07,     99.68,     37.36,    375.14,    328.80,    337.39,    447.79,    203.32,    161.19,    100.78,     98.62,     49.94,     28.42
197701,    376.19,    415.74,    191.95,    106.00,     40.75,    395.21,    349.23,    365.06,    463.32,    216.69,    171.86,    106.33,    105.68,     54.32,     31.10
197702,    367.88,    392.53,    182.78,    102.15,     39.34,    389.14,    337.63,    346.47,    435.52,    206.78,    163.30,    103.11,    101.22,     52.13,     30.30
197703,    360.43,    385.72,    179.52,     99.60,     38.38,    382.41,    329.19,    337.73,    430.62,    204.05,    159.50,    100.92,     98.33,     50.97,     29.47
197704,    357.68,    378.82,    177.78,     99.95,     38.10,    379.64,    326.48,    329.81,    424.68,    202.83,    157.28,    101.34,     98.62,     50.31,     29.46
197705,    364.16,    372.56,    180.89,    101.78,     38.19,    390.81,    326.68,    329.86,    412.51,    203.87,    162.09,    103.17,    100.42,     51.18,     28.97
197706,    361.53,    360.56,    177.41,    101.70,     37.84,    388.13,    324.07,    321.40,    397.09,    198.55,    160.07,    102.72,    100.71,     50.77,     28.63
197707,    348.61,    383.41,    188.73,    115.96,     40.95,    371.43,    315.32,    476.82,    296.01,    205.89,    171.30,    121.98,    110.02,     53.62,     31.47
197708,    346.30,    380.06,    186.96,    114.37,     40.64,    368.32,    314.30,    475.99,    290.61,    205.17,    168.50,    119.95,    108.90,     52.79,     31.54
197709,    333.83,    379.86,    185.57,    112.51,     40.66,    354.18,    304.24,    476.75,    289.86,    203.42,    167.37,    117.60,    107.48,     52.84,     31.54
197710,    335.93,    379.26,    184.61,    112.14,     41.07,    357.31,    304.65,    471.54,    293.02,    202.92,    166.00,    117.34,    107.04,     53.51,     31.90
197711,    326.08,    360.75,    177.17,    107.78,     39.04,    345.91,    297.16,    451.20,    276.22,    194.19,    159.81,    113.97,    101.70,     50.80,     30.40
197712,    334.63,    372.12,    186.82,    115.85,     42.93,    352.89,    308.02,    466.49,    283.41,    206.32,    166.98,    122.51,    109.34,     55.69,     33.54
197801,    340.42,    372.77,    188.09,    116.88,     43.60,    360.44,    311.21,    469.66,    281.43,    207.03,    168.94,    123.77,    110.13,     56.57,     34.14
197802,    323.28,    352.58,    177.29,    109.65,     41.60,    341.84,    296.05,    447.72,    263.18,    195.77,    158.60,    115.23,    104.14,     53.64,     32.86
197803,    319.13,    343.07,    174.10,    109.21,     42.21,    338.65,    290.47,    431.06,    259.88,    192.75,    155.23,    113.83,    104.63,     54.11,     33.55
197804,    328.63,    348.00,    181.80,    114.69,     45.97,    347.21,    301.42,    430.85,    269.44,    202.39,    160.98,    119.23,    110.20,     58.93,     36.52
197805,    345.70,    382.72,    202.58,    126.71,     51.27,    364.08,    318.78,    475.38,    295.42,    224.62,    179.97,    131.76,    121.69,     66.18,     40.52
197806,    347.78,    387.37,    208.46,    132.38,     54.58,    364.42,    323.29,    474.95,    303.58,    230.41,    185.81,    137.84,    126.96,     69.26,     43.98
197807,    286.20,    337.35,    234.96,    155.86,     66.92,    287.06,    284.82,    299.87,    373.00,    245.54,    224.87,    184.76,    124.22,     90.92,     51.72
197808,    296.03,    358.66,    250.82,    168.48,     73.00,    295.37,    297.09,    313.98,    401.39,    260.65,    241.48,    199.08,    134.95,     97.47,     57.46
197809,    304.37,    368.88,    262.96,    176.97,     78.91,    304.71,    303.83,    322.59,    412.89,    270.47,    255.77,    209.37,    141.44,    103.74,     63.21
197810,    310.58,    363.90,    257.20,    172.68,     76.84,    313.42,    306.04,    319.97,    405.65,    264.58,    250.08,    203.15,    139.27,    101.35,     61.17
197811,    286.59,    327.68,    227.76,    146.81,     60.96,    289.34,    282.13,    283.99,    369.21,    233.90,    221.83,    175.56,    115.01,     82.98,     46.85
197812,    294.50,    332.74,    234.77,    152.22,     65.05,    297.71,    289.28,    284.19,    378.87,    240.89,    228.84,    179.85,    121.57,     86.98,     50.94
197901,    297.61,    342.38,    240.29,    154.29,     66.11,    300.64,    292.68,    287.01,    394.96,    247.64,    233.10,    183.13,    122.45,     87.64,     52.33
197902,    310.23,    360.26,    253.60,    162.15,     70.53,    313.67,    304.60,    305.43,    411.35,    262.15,    245.20,    190.77,    130.36,     93.73,     55.56
197903,    304.18,    350.23,    240.70,    155.11,     66.07,    308.05,    297.86,    297.69,    399.02,    250.81,    230.70,    183.80,    123.14,     88.36,     51.68
197904,    319.23,    372.04,    257.07,    169.41,     72.86,    324.57,    310.54,    315.66,    424.55,    267.13,    247.07,    200.01,    135.19,     96.35,     57.74
197905,    322.35,    371.58,    258.02,    171.49,     74.32,    327.62,    313.84,    316.30,    423.03,    268.89,    247.36,    201.71,    137.69,     98.82,     58.54
197906,    316.86,    365.54,    252.54,    169.53,     72.10,    321.18,    309.81,    314.18,    412.74,    262.51,    242.76,    199.37,    135.56,     96.86,     55.95
197907,    328.51,    349.09,    255.57,    196.21,     71.85,    275.48,    412.21,    282.37,    425.82,    302.16,    215.49,    252.80,    140.56,     99.29,     55.59
197908,    334.27,    353.34,    260.78,    200.27,     74.21,    278.57,    422.59,    288.64,    427.81,    309.14,    219.84,    257.15,    144.49,    102.69,     57.30
197909,    348.00,    373.16,    278.26,    214.89,     81.10,    287.40,    444.01,    308.74,    446.92,    329.38,    234.76,    275.61,    155.18,    112.54,     62.46
197910,    351.05,    372.99,    278.27,    211.23,     80.15,    285.00,    455.52,    312.74,    442.25,    329.06,    234.81,    269.05,    154.37,    109.57,     62.65
197911,    334.38,    341.26,    256.00,    194.62,     72.01,    273.37,    431.34,    286.02,    404.56,    305.91,    213.57,    249.50,    141.13,     98.36,     56.29
197912,    351.75,    359.38,    271.71,    204.46,     77.90,    288.90,    451.57,    297.89,    429.88,    322.96,    228.72,    259.69,    150.95,    103.66,     62.45
198001,    357.23,    368.18,    279.67,    212.78,     82.55,    288.96,    467.56,    306.60,    438.84,    334.89,    233.30,    270.58,    156.45,    109.48,     66.40
198002,    380.85,    390.76,    294.05,    225.92,     88.61,    305.14,    502.92,    331.08,    459.49,    353.29,    244.03,    285.85,    167.37,    114.25,     73.20
198003,    395.53,    381.71,    282.87,    217.93,     86.89,    309.73,    533.11,    332.15,    439.03,    342.26,    232.91,    274.15,    162.84,    112.29,     71.66
198004,    351.81,    337.74,    253.44,    195.03,     71.93,    281.36,    463.56,    288.63,    394.76,    302.53,    212.19,    248.94,    142.21,     94.69,     58.31
198005,    376.97,    350.31,    263.59,    203.66,     75.96,    302.77,    495.28,    303.94,    403.99,    316.98,    219.05,    258.96,    149.34,    100.77,     61.10
198006,    392.68,    371.12,    281.64,    216.08,     81.64,    315.01,    516.18,    321.00,    429.19,    335.73,    236.42,    271.99,    161.00,    108.53,     65.44
198007,    459.48,    510.87,    247.98,    146.57,     70.50,    387.53,    534.12,    600.52,    423.01,    283.80,    215.23,    178.55,    116.30,    106.97,     46.64
198008,    477.39,    545.06,    272.14,    162.95,     80.19,    389.81,    568.98,    635.56,    456.38,    312.39,    235.46,    196.95,    130.85,    120.58,     53.74
198009,    478.02,    553.13,    277.29,    171.78,     85.98,    384.84,    575.76,    648.74,    459.45,    316.96,    241.04,    208.23,    137.76,    128.77,     57.91
198010,    481.66,    571.63,    287.53,    177.65,     91.29,    376.63,    592.13,    670.00,    474.98,    328.36,    250.35,    215.12,    142.69,    136.49,     61.37
198011,    485.18,    580.55,    292.64,    183.60,     94.01,    369.77,    606.58,    684.46,    478.15,    337.46,    252.10,    221.74,    147.82,    140.01,     63.48
198012,    509.37,    655.16,    327.09,    204.56,    105.48,    354.53,    671.46,    771.61,    540.06,    377.01,    281.68,    247.20,    164.57,    156.36,     71.61
198101,    506.67,    629.46,    315.05,    197.02,    101.46,    365.95,    653.23,    743.56,    516.36,    364.18,    270.12,    233.73,    162.32,    150.32,     68.88
198102,    501.09,    596.81,    302.76,    185.78,     95.03,    374.68,    632.78,    701.65,    492.89,    348.24,    261.05,    223.75,    150.08,    140.03,     64.85
198103,    508.18,    607.03,    308.12,    189.92,     93.98,    376.18,    646.10,    713.98,    500.72,    352.92,    267.05,    230.65,    151.85,    138.38,     64.08
198104,    520.97,    625.06,    327.71,    200.99,    103.25,    387.12,    661.62,    732.11,    518.65,    376.16,    283.29,    241.42,    163.43,    149.20,     72.57
198105,    522.10,    603.28,    325.58,    200.09,    105.57,    397.14,    654.16,    708.17,    499.33,    374.11,    280.82,    239.83,    162.97,    152.14,     74.45
198106,    525.72,    601.05,    331.57,    202.91,    108.63,    412.33,    644.95,    704.35,    498.68,    383.16,    284.02,    241.12,    167.13,    153.88,     78.06
198107,    389.35,    394.54,    385.30,    398.26,    147.10,    363.90,    410.81,    434.03,    352.32,    374.21,    398.65,    518.56,    282.69,    211.79,    111.58
198108,    382.66,    381.11,    389.56,    411.38,    146.59,    364.01,    398.31,    415.88,    343.84,    369.94,    413.18,    539.17,    288.27,    209.44,    112.07
198109,    369.36,    360.09,    364.85,    380.91,    130.49,    359.32,    377.76,    396.35,    321.21,    347.92,    385.11,    501.17,    265.44,    191.39,     96.93
198110,    368.13,    343.34,    325.58,    345.80,    117.65,    362.65,    372.68,    381.28,    302.78,    326.59,    324.34,    457.28,    238.77,    173.79,     86.78
198111,    386.14,    355.14,    342.38,    372.74,    130.48,    381.97,    389.60,    389.04,    318.90,    339.96,    345.33,    490.82,    260.10,    187.35,     99.40
